"lab","subject","scenario","attribution","punishment","outcome","prison","mental_inst","free"
21,"21_2","inoperable",1,6,"free",0,0,1
21,"21_3","inoperable",0,3,"prison",1,0,0
21,"21_4","inoperable",1,4,"free",0,0,1
21,"21_5","jealous_rage",0,6,"prison",1,0,0
21,"21_6","operable",1,7,"free",0,0,1
21,"21_7","jealous_rage",0,3,"free",0,0,1
21,"21_8","inoperable",1,1,"mental_inst",0,1,0
21,"21_9","operable",0,5,"free",0,0,1
21,"21_10","inoperable",1,7,"prison",1,0,0
21,"21_11","operable",0,3,"free",0,0,1
21,"21_12","operable",1,7,"mental_inst",0,1,0
21,"21_13","jealous_rage",0,7,"free",0,0,1
21,"21_14","operable",1,2,"free",0,0,1
21,"21_15","inoperable",0,3,"prison",1,0,0
21,"21_16","jealous_rage",1,5,"prison",1,0,0
21,"21_17","jealous_rage",0,1,"prison",1,0,0
21,"21_18","inoperable",1,7,"prison",1,0,0
21,"21_19","inoperable",0,7,"free",0,0,1
21,"21_20","inoperable",1,5,"mental_inst",0,1,0
21,"21_21","operable",0,4,"mental_inst",0,1,0
21,"21_22","jealous_rage",1,2,"free",0,0,1
21,"21_23","operable",0,2,"free",0,0,1
21,"21_24","jealous_rage",1,4,"free",0,0,1
21,"21_25","jealous_rage",0,7,"prison",1,0,0
21,"21_26","jealous_rage",1,5,"mental_inst",0,1,0
21,"21_27","jealous_rage",0,1,"prison",1,0,0
21,"21_28","operable",1,1,"free",0,0,1
21,"21_29","inoperable",0,7,"prison",1,0,0
21,"21_30","operable",1,1,"mental_inst",0,1,0
21,"21_31","jealous_rage",0,2,"free",0,0,1
21,"21_32","operable",1,6,"free",0,0,1
21,"21_33","operable",0,7,"mental_inst",0,1,0
21,"21_34","operable",1,5,"mental_inst",0,1,0
21,"21_35","inoperable",0,2,"prison",1,0,0
21,"21_36","inoperable",1,5,"mental_inst",0,1,0
21,"21_37","operable",0,3,"mental_inst",0,1,0
21,"21_38","jealous_rage",1,1,"free",0,0,1
21,"21_39","operable",0,4,"mental_inst",0,1,0
21,"21_40","operable",1,4,"free",0,0,1
21,"21_41","jealous_rage",0,1,"prison",1,0,0
21,"21_42","jealous_rage",1,2,"free",0,0,1
21,"21_43","jealous_rage",0,3,"mental_inst",0,1,0
21,"21_44","inoperable",1,7,"mental_inst",0,1,0
21,"21_45","inoperable",0,4,"mental_inst",0,1,0
21,"21_46","operable",1,5,"free",0,0,1
21,"21_47","inoperable",0,5,"mental_inst",0,1,0
21,"21_48","jealous_rage",1,4,"prison",1,0,0
21,"21_49","inoperable",0,7,"mental_inst",0,1,0
21,"21_50","operable",1,6,"free",0,0,1
21,"21_51","inoperable",0,2,"prison",1,0,0
21,"21_52","operable",1,1,"mental_inst",0,1,0
21,"21_53","operable",0,6,"prison",1,0,0
21,"21_54","operable",1,2,"prison",1,0,0
21,"21_55","operable",0,6,"prison",1,0,0
21,"21_56","operable",1,4,"free",0,0,1
21,"21_57","operable",0,7,"free",0,0,1
21,"21_58","inoperable",1,4,"free",0,0,1
21,"21_59","inoperable",0,2,"prison",1,0,0
21,"21_60","operable",1,4,"mental_inst",0,1,0
21,"21_61","inoperable",0,3,"free",0,0,1
21,"21_62","jealous_rage",1,5,"free",0,0,1
21,"21_63","inoperable",0,4,"free",0,0,1
21,"21_64","inoperable",1,1,"prison",1,0,0
21,"21_65","operable",0,4,"free",0,0,1
21,"21_66","jealous_rage",1,3,"prison",1,0,0
21,"21_67","jealous_rage",0,5,"free",0,0,1
21,"21_68","jealous_rage",1,1,"prison",1,0,0
21,"21_69","operable",0,3,"free",0,0,1
21,"21_70","operable",1,3,"mental_inst",0,1,0
21,"21_71","inoperable",0,7,"prison",1,0,0
21,"21_72","operable",1,4,"mental_inst",0,1,0
21,"21_73","inoperable",0,1,"free",0,0,1
21,"21_74","inoperable",1,7,"prison",1,0,0
21,"21_75","operable",0,6,"mental_inst",0,1,0
21,"21_76","inoperable",1,6,"prison",1,0,0
21,"21_77","operable",0,6,"prison",1,0,0
21,"21_78","inoperable",1,6,"mental_inst",0,1,0
21,"21_79","operable",0,4,"free",0,0,1
21,"21_80","inoperable",1,2,"free",0,0,1
22,"22_1","operable",0,5,"free",0,0,1
22,"22_2","inoperable",1,3,"mental_inst",0,1,0
22,"22_3","jealous_rage",0,7,"mental_inst",0,1,0
22,"22_4","operable",1,2,"mental_inst",0,1,0
22,"22_5","inoperable",0,4,"free",0,0,1
22,"22_6","jealous_rage",1,2,"free",0,0,1
22,"22_7","jealous_rage",0,7,"prison",1,0,0
22,"22_8","jealous_rage",1,6,"prison",1,0,0
22,"22_9","jealous_rage",0,4,"mental_inst",0,1,0
22,"22_10","inoperable",1,6,"free",0,0,1
22,"22_11","operable",0,1,"prison",1,0,0
22,"22_12","jealous_rage",1,2,"free",0,0,1
22,"22_13","jealous_rage",0,7,"prison",1,0,0
22,"22_14","operable",1,6,"free",0,0,1
22,"22_15","jealous_rage",0,3,"mental_inst",0,1,0
22,"22_16","jealous_rage",1,1,"mental_inst",0,1,0
22,"22_17","jealous_rage",0,5,"free",0,0,1
22,"22_18","operable",1,1,"free",0,0,1
22,"22_19","operable",0,1,"mental_inst",0,1,0
22,"22_20","operable",1,5,"prison",1,0,0
22,"22_21","inoperable",0,7,"prison",1,0,0
22,"22_22","operable",1,4,"prison",1,0,0
22,"22_23","inoperable",0,2,"free",0,0,1
22,"22_24","operable",1,5,"free",0,0,1
22,"22_25","jealous_rage",0,1,"mental_inst",0,1,0
22,"22_26","jealous_rage",1,6,"mental_inst",0,1,0
22,"22_27","jealous_rage",0,6,"prison",1,0,0
22,"22_28","operable",1,5,"mental_inst",0,1,0
22,"22_29","jealous_rage",0,6,"prison",1,0,0
22,"22_30","jealous_rage",1,6,"prison",1,0,0
22,"22_31","inoperable",0,3,"free",0,0,1
22,"22_32","operable",1,1,"free",0,0,1
22,"22_33","inoperable",0,2,"mental_inst",0,1,0
22,"22_34","jealous_rage",1,6,"free",0,0,1
22,"22_35","operable",0,4,"prison",1,0,0
22,"22_36","jealous_rage",1,3,"mental_inst",0,1,0
22,"22_37","operable",0,7,"prison",1,0,0
22,"22_38","inoperable",1,2,"free",0,0,1
22,"22_39","operable",0,2,"mental_inst",0,1,0
22,"22_40","inoperable",1,3,"mental_inst",0,1,0
22,"22_41","inoperable",0,5,"mental_inst",0,1,0
22,"22_42","inoperable",1,5,"mental_inst",0,1,0
22,"22_43","inoperable",0,3,"free",0,0,1
22,"22_44","inoperable",1,7,"mental_inst",0,1,0
22,"22_45","operable",0,3,"free",0,0,1
22,"22_46","operable",1,2,"prison",1,0,0
22,"22_47","operable",0,1,"mental_inst",0,1,0
22,"22_48","operable",1,5,"prison",1,0,0
22,"22_49","jealous_rage",0,1,"free",0,0,1
22,"22_50","operable",1,4,"mental_inst",0,1,0
22,"22_51","inoperable",0,3,"free",0,0,1
22,"22_52","jealous_rage",1,7,"free",0,0,1
22,"22_53","jealous_rage",0,3,"prison",1,0,0
22,"22_54","operable",1,1,"prison",1,0,0
22,"22_55","jealous_rage",0,3,"prison",1,0,0
22,"22_56","operable",1,3,"prison",1,0,0
22,"22_57","operable",0,4,"mental_inst",0,1,0
22,"22_58","jealous_rage",1,6,"prison",1,0,0
22,"22_59","operable",0,5,"free",0,0,1
22,"22_60","jealous_rage",1,4,"free",0,0,1
22,"22_61","inoperable",0,4,"free",0,0,1
22,"22_62","inoperable",1,4,"mental_inst",0,1,0
22,"22_63","inoperable",0,5,"mental_inst",0,1,0
22,"22_64","operable",1,1,"prison",1,0,0
22,"22_65","operable",0,4,"free",0,0,1
22,"22_66","jealous_rage",1,1,"free",0,0,1
22,"22_67","operable",0,7,"mental_inst",0,1,0
22,"22_68","inoperable",1,6,"prison",1,0,0
22,"22_69","operable",0,3,"mental_inst",0,1,0
22,"22_70","operable",1,6,"free",0,0,1
22,"22_71","jealous_rage",0,6,"prison",1,0,0
22,"22_72","operable",1,3,"prison",1,0,0
22,"22_73","operable",0,2,"prison",1,0,0
22,"22_74","jealous_rage",1,7,"free",0,0,1
22,"22_75","inoperable",0,4,"prison",1,0,0
22,"22_76","jealous_rage",1,3,"free",0,0,1
22,"22_77","jealous_rage",0,1,"prison",1,0,0
22,"22_78","operable",1,7,"prison",1,0,0
22,"22_79","operable",0,4,"mental_inst",0,1,0
22,"22_80","jealous_rage",1,2,"free",0,0,1
23,"23_1","inoperable",0,7,"prison",1,0,0
23,"23_2","inoperable",1,2,"prison",1,0,0
23,"23_3","jealous_rage",0,2,"mental_inst",0,1,0
23,"23_4","jealous_rage",1,6,"free",0,0,1
23,"23_5","inoperable",0,5,"mental_inst",0,1,0
23,"23_6","operable",1,2,"prison",1,0,0
23,"23_7","inoperable",0,2,"mental_inst",0,1,0
23,"23_8","inoperable",1,5,"prison",1,0,0
23,"23_9","jealous_rage",0,7,"prison",1,0,0
23,"23_10","operable",1,1,"prison",1,0,0
23,"23_11","inoperable",0,7,"mental_inst",0,1,0
23,"23_12","jealous_rage",1,5,"prison",1,0,0
23,"23_13","jealous_rage",0,5,"free",0,0,1
23,"23_14","jealous_rage",1,3,"prison",1,0,0
23,"23_15","operable",0,2,"mental_inst",0,1,0
23,"23_16","jealous_rage",1,7,"free",0,0,1
23,"23_17","operable",0,3,"mental_inst",0,1,0
23,"23_18","operable",1,7,"free",0,0,1
23,"23_19","inoperable",0,3,"mental_inst",0,1,0
23,"23_20","jealous_rage",1,4,"free",0,0,1
23,"23_21","operable",0,7,"mental_inst",0,1,0
23,"23_22","jealous_rage",1,5,"prison",1,0,0
23,"23_23","inoperable",0,3,"mental_inst",0,1,0
23,"23_24","inoperable",1,1,"mental_inst",0,1,0
23,"23_25","inoperable",0,2,"free",0,0,1
23,"23_26","inoperable",1,3,"free",0,0,1
23,"23_27","inoperable",0,3,"prison",1,0,0
23,"23_28","operable",1,4,"free",0,0,1
23,"23_29","jealous_rage",0,5,"free",0,0,1
23,"23_30","jealous_rage",1,1,"prison",1,0,0
23,"23_31","inoperable",0,7,"free",0,0,1
23,"23_32","jealous_rage",1,4,"prison",1,0,0
23,"23_33","operable",0,1,"prison",1,0,0
23,"23_34","jealous_rage",1,4,"prison",1,0,0
23,"23_35","operable",0,3,"mental_inst",0,1,0
23,"23_36","jealous_rage",1,6,"mental_inst",0,1,0
23,"23_37","inoperable",0,6,"free",0,0,1
23,"23_38","operable",1,3,"mental_inst",0,1,0
23,"23_39","operable",0,3,"mental_inst",0,1,0
23,"23_40","jealous_rage",1,7,"prison",1,0,0
23,"23_41","operable",0,5,"free",0,0,1
23,"23_42","operable",1,4,"free",0,0,1
23,"23_43","inoperable",0,7,"mental_inst",0,1,0
23,"23_44","inoperable",1,6,"free",0,0,1
23,"23_45","operable",0,7,"prison",1,0,0
23,"23_46","operable",1,2,"prison",1,0,0
23,"23_47","inoperable",0,6,"prison",1,0,0
23,"23_48","jealous_rage",1,4,"mental_inst",0,1,0
23,"23_49","inoperable",0,5,"mental_inst",0,1,0
23,"23_50","jealous_rage",1,7,"prison",1,0,0
23,"23_51","operable",0,2,"free",0,0,1
23,"23_52","jealous_rage",1,7,"mental_inst",0,1,0
23,"23_53","operable",0,2,"prison",1,0,0
23,"23_54","operable",1,4,"free",0,0,1
23,"23_55","jealous_rage",0,1,"free",0,0,1
23,"23_56","operable",1,3,"prison",1,0,0
23,"23_57","jealous_rage",0,6,"prison",1,0,0
23,"23_58","operable",1,5,"free",0,0,1
23,"23_59","operable",0,4,"mental_inst",0,1,0
23,"23_60","jealous_rage",1,5,"prison",1,0,0
23,"23_61","operable",0,5,"mental_inst",0,1,0
23,"23_62","inoperable",1,4,"prison",1,0,0
23,"23_63","jealous_rage",0,2,"free",0,0,1
23,"23_64","operable",1,4,"free",0,0,1
23,"23_65","operable",0,7,"free",0,0,1
23,"23_66","jealous_rage",1,4,"free",0,0,1
23,"23_67","operable",0,1,"prison",1,0,0
23,"23_68","jealous_rage",1,5,"free",0,0,1
23,"23_69","inoperable",0,7,"mental_inst",0,1,0
23,"23_70","jealous_rage",1,3,"prison",1,0,0
23,"23_71","jealous_rage",0,4,"prison",1,0,0
23,"23_72","inoperable",1,4,"free",0,0,1
23,"23_73","inoperable",0,1,"mental_inst",0,1,0
23,"23_74","jealous_rage",1,4,"mental_inst",0,1,0
23,"23_75","jealous_rage",0,3,"mental_inst",0,1,0
23,"23_76","inoperable",1,2,"mental_inst",0,1,0
23,"23_77","operable",0,7,"free",0,0,1
23,"23_78","jealous_rage",1,5,"prison",1,0,0
23,"23_79","inoperable",0,2,"mental_inst",0,1,0
23,"23_80","jealous_rage",1,1,"mental_inst",0,1,0
24,"24_1","jealous_rage",0,4,"mental_inst",0,1,0
24,"24_2","operable",1,3,"free",0,0,1
24,"24_3","inoperable",0,6,"free",0,0,1
24,"24_4","operable",1,2,"free",0,0,1
24,"24_5","operable",0,5,"prison",1,0,0
24,"24_6","operable",1,6,"mental_inst",0,1,0
24,"24_7","jealous_rage",0,2,"mental_inst",0,1,0
24,"24_8","operable",1,1,"free",0,0,1
24,"24_9","jealous_rage",0,5,"free",0,0,1
24,"24_10","jealous_rage",1,4,"mental_inst",0,1,0
24,"24_11","operable",0,1,"mental_inst",0,1,0
24,"24_12","jealous_rage",1,4,"mental_inst",0,1,0
24,"24_13","inoperable",0,3,"free",0,0,1
24,"24_14","inoperable",1,3,"mental_inst",0,1,0
24,"24_15","operable",0,3,"free",0,0,1
24,"24_16","jealous_rage",1,4,"mental_inst",0,1,0
24,"24_17","jealous_rage",0,4,"prison",1,0,0
24,"24_18","operable",1,6,"mental_inst",0,1,0
24,"24_19","jealous_rage",0,2,"mental_inst",0,1,0
24,"24_20","inoperable",1,2,"mental_inst",0,1,0
24,"24_21","jealous_rage",0,3,"mental_inst",0,1,0
24,"24_22","inoperable",1,2,"prison",1,0,0
24,"24_23","jealous_rage",0,3,"mental_inst",0,1,0
24,"24_24","operable",1,4,"free",0,0,1
24,"24_25","jealous_rage",0,2,"free",0,0,1
24,"24_26","jealous_rage",1,2,"mental_inst",0,1,0
24,"24_27","inoperable",0,7,"prison",1,0,0
24,"24_28","inoperable",1,2,"mental_inst",0,1,0
24,"24_29","inoperable",0,1,"prison",1,0,0
24,"24_30","jealous_rage",1,3,"prison",1,0,0
24,"24_31","inoperable",0,7,"mental_inst",0,1,0
24,"24_32","jealous_rage",1,5,"mental_inst",0,1,0
24,"24_33","operable",0,3,"mental_inst",0,1,0
24,"24_34","jealous_rage",1,5,"mental_inst",0,1,0
24,"24_35","inoperable",0,3,"mental_inst",0,1,0
24,"24_36","inoperable",1,1,"mental_inst",0,1,0
24,"24_37","inoperable",0,2,"prison",1,0,0
24,"24_38","inoperable",1,5,"mental_inst",0,1,0
24,"24_39","inoperable",0,3,"mental_inst",0,1,0
24,"24_40","jealous_rage",1,4,"free",0,0,1
24,"24_41","jealous_rage",0,1,"prison",1,0,0
24,"24_42","inoperable",1,2,"free",0,0,1
24,"24_43","operable",0,5,"free",0,0,1
24,"24_44","jealous_rage",1,6,"prison",1,0,0
24,"24_45","jealous_rage",0,2,"mental_inst",0,1,0
24,"24_46","inoperable",1,3,"mental_inst",0,1,0
24,"24_47","jealous_rage",0,6,"free",0,0,1
24,"24_48","operable",1,6,"free",0,0,1
24,"24_49","operable",0,5,"mental_inst",0,1,0
24,"24_50","inoperable",1,2,"mental_inst",0,1,0
24,"24_51","inoperable",0,5,"prison",1,0,0
24,"24_52","jealous_rage",1,1,"prison",1,0,0
24,"24_53","inoperable",0,5,"free",0,0,1
24,"24_54","operable",1,3,"mental_inst",0,1,0
24,"24_55","inoperable",0,3,"prison",1,0,0
24,"24_56","operable",1,5,"prison",1,0,0
24,"24_57","jealous_rage",0,2,"prison",1,0,0
24,"24_58","inoperable",1,7,"free",0,0,1
24,"24_59","operable",0,1,"free",0,0,1
24,"24_60","operable",1,1,"prison",1,0,0
24,"24_61","jealous_rage",0,3,"mental_inst",0,1,0
24,"24_62","jealous_rage",1,2,"prison",1,0,0
24,"24_63","operable",0,1,"prison",1,0,0
24,"24_64","inoperable",1,3,"mental_inst",0,1,0
24,"24_65","inoperable",0,3,"free",0,0,1
24,"24_66","inoperable",1,7,"mental_inst",0,1,0
24,"24_67","inoperable",0,7,"mental_inst",0,1,0
24,"24_68","inoperable",1,7,"prison",1,0,0
24,"24_69","operable",0,4,"mental_inst",0,1,0
24,"24_70","inoperable",1,4,"mental_inst",0,1,0
24,"24_71","operable",0,5,"mental_inst",0,1,0
24,"24_72","inoperable",1,3,"mental_inst",0,1,0
24,"24_73","operable",0,6,"free",0,0,1
24,"24_74","inoperable",1,5,"prison",1,0,0
24,"24_75","operable",0,6,"mental_inst",0,1,0
24,"24_76","jealous_rage",1,3,"free",0,0,1
24,"24_77","inoperable",0,2,"mental_inst",0,1,0
24,"24_78","jealous_rage",1,2,"prison",1,0,0
24,"24_79","jealous_rage",0,5,"prison",1,0,0
24,"24_80","inoperable",1,1,"free",0,0,1
25,"25_1","operable",0,5,"mental_inst",0,1,0
25,"25_2","inoperable",1,1,"free",0,0,1
25,"25_3","operable",0,3,"free",0,0,1
25,"25_4","jealous_rage",1,5,"free",0,0,1
25,"25_5","operable",0,5,"free",0,0,1
25,"25_6","jealous_rage",1,2,"prison",1,0,0
25,"25_7","operable",0,2,"free",0,0,1
25,"25_8","inoperable",1,3,"prison",1,0,0
25,"25_9","jealous_rage",0,4,"prison",1,0,0
25,"25_10","jealous_rage",1,4,"free",0,0,1
25,"25_11","inoperable",0,2,"free",0,0,1
25,"25_12","operable",1,2,"mental_inst",0,1,0
25,"25_13","jealous_rage",0,6,"free",0,0,1
25,"25_14","jealous_rage",1,4,"free",0,0,1
25,"25_15","inoperable",0,2,"prison",1,0,0
25,"25_16","inoperable",1,5,"prison",1,0,0
25,"25_17","inoperable",0,6,"free",0,0,1
25,"25_18","jealous_rage",1,2,"prison",1,0,0
25,"25_19","jealous_rage",0,2,"prison",1,0,0
25,"25_20","operable",1,6,"prison",1,0,0
25,"25_21","operable",0,3,"prison",1,0,0
25,"25_22","jealous_rage",1,5,"mental_inst",0,1,0
25,"25_23","operable",0,2,"prison",1,0,0
25,"25_24","inoperable",1,3,"mental_inst",0,1,0
25,"25_25","inoperable",0,3,"mental_inst",0,1,0
25,"25_26","jealous_rage",1,4,"prison",1,0,0
25,"25_27","operable",0,3,"mental_inst",0,1,0
25,"25_28","jealous_rage",1,7,"mental_inst",0,1,0
25,"25_29","operable",0,4,"free",0,0,1
25,"25_30","inoperable",1,7,"mental_inst",0,1,0
25,"25_31","jealous_rage",0,2,"prison",1,0,0
25,"25_32","inoperable",1,1,"prison",1,0,0
25,"25_33","inoperable",0,4,"prison",1,0,0
25,"25_34","inoperable",1,5,"prison",1,0,0
25,"25_35","operable",0,7,"free",0,0,1
25,"25_36","inoperable",1,7,"free",0,0,1
25,"25_37","jealous_rage",0,4,"free",0,0,1
25,"25_38","inoperable",1,3,"prison",1,0,0
25,"25_39","operable",0,2,"prison",1,0,0
25,"25_40","operable",1,2,"mental_inst",0,1,0
25,"25_41","operable",0,4,"mental_inst",0,1,0
25,"25_42","jealous_rage",1,4,"mental_inst",0,1,0
25,"25_43","jealous_rage",0,4,"prison",1,0,0
25,"25_44","inoperable",1,6,"free",0,0,1
25,"25_45","inoperable",0,3,"free",0,0,1
25,"25_46","jealous_rage",1,6,"mental_inst",0,1,0
25,"25_47","jealous_rage",0,7,"free",0,0,1
25,"25_48","operable",1,1,"free",0,0,1
25,"25_49","jealous_rage",0,3,"prison",1,0,0
25,"25_50","inoperable",1,7,"free",0,0,1
25,"25_51","jealous_rage",0,3,"free",0,0,1
25,"25_52","jealous_rage",1,7,"prison",1,0,0
25,"25_53","operable",0,6,"free",0,0,1
25,"25_54","inoperable",1,2,"mental_inst",0,1,0
25,"25_55","inoperable",0,1,"prison",1,0,0
25,"25_56","operable",1,1,"mental_inst",0,1,0
25,"25_57","operable",0,3,"prison",1,0,0
25,"25_58","inoperable",1,5,"free",0,0,1
25,"25_59","inoperable",0,6,"free",0,0,1
25,"25_60","inoperable",1,3,"prison",1,0,0
25,"25_61","inoperable",0,6,"mental_inst",0,1,0
25,"25_62","jealous_rage",1,3,"mental_inst",0,1,0
25,"25_63","operable",0,4,"prison",1,0,0
25,"25_64","inoperable",1,4,"prison",1,0,0
25,"25_65","operable",0,1,"free",0,0,1
25,"25_66","jealous_rage",1,2,"mental_inst",0,1,0
25,"25_67","jealous_rage",0,7,"free",0,0,1
25,"25_68","jealous_rage",1,4,"mental_inst",0,1,0
25,"25_69","operable",0,1,"free",0,0,1
25,"25_70","inoperable",1,2,"prison",1,0,0
25,"25_71","inoperable",0,5,"prison",1,0,0
25,"25_72","inoperable",1,3,"mental_inst",0,1,0
25,"25_73","operable",0,2,"mental_inst",0,1,0
25,"25_74","operable",1,4,"free",0,0,1
25,"25_75","jealous_rage",0,2,"free",0,0,1
25,"25_76","operable",1,4,"mental_inst",0,1,0
25,"25_77","operable",0,3,"free",0,0,1
25,"25_78","operable",1,4,"free",0,0,1
25,"25_79","inoperable",0,4,"free",0,0,1
25,"25_80","operable",1,2,"prison",1,0,0
26,"26_1","jealous_rage",0,6,"mental_inst",0,1,0
26,"26_2","inoperable",1,4,"free",0,0,1
26,"26_3","jealous_rage",0,5,"free",0,0,1
26,"26_4","jealous_rage",1,4,"free",0,0,1
26,"26_5","operable",0,1,"free",0,0,1
26,"26_6","inoperable",1,1,"mental_inst",0,1,0
26,"26_7","operable",0,3,"mental_inst",0,1,0
26,"26_8","jealous_rage",1,7,"mental_inst",0,1,0
26,"26_9","inoperable",0,6,"free",0,0,1
26,"26_10","operable",1,6,"mental_inst",0,1,0
26,"26_11","inoperable",0,4,"mental_inst",0,1,0
26,"26_12","jealous_rage",1,6,"free",0,0,1
26,"26_13","jealous_rage",0,7,"mental_inst",0,1,0
26,"26_14","operable",1,5,"prison",1,0,0
26,"26_15","inoperable",0,7,"mental_inst",0,1,0
26,"26_16","operable",1,5,"free",0,0,1
26,"26_17","inoperable",0,3,"mental_inst",0,1,0
26,"26_18","jealous_rage",1,3,"mental_inst",0,1,0
26,"26_19","operable",0,3,"prison",1,0,0
26,"26_20","operable",1,4,"prison",1,0,0
26,"26_21","operable",0,4,"prison",1,0,0
26,"26_22","jealous_rage",1,4,"prison",1,0,0
26,"26_23","operable",0,7,"prison",1,0,0
26,"26_24","inoperable",1,5,"mental_inst",0,1,0
26,"26_25","operable",0,7,"mental_inst",0,1,0
26,"26_26","jealous_rage",1,1,"free",0,0,1
26,"26_27","inoperable",0,7,"free",0,0,1
26,"26_28","inoperable",1,4,"free",0,0,1
26,"26_29","jealous_rage",0,4,"free",0,0,1
26,"26_30","inoperable",1,4,"prison",1,0,0
26,"26_31","inoperable",0,3,"mental_inst",0,1,0
26,"26_32","jealous_rage",1,1,"prison",1,0,0
26,"26_33","operable",0,1,"mental_inst",0,1,0
26,"26_34","inoperable",1,7,"mental_inst",0,1,0
26,"26_35","operable",0,4,"mental_inst",0,1,0
26,"26_36","jealous_rage",1,5,"mental_inst",0,1,0
26,"26_37","inoperable",0,2,"prison",1,0,0
26,"26_38","inoperable",1,1,"mental_inst",0,1,0
26,"26_39","inoperable",0,1,"mental_inst",0,1,0
26,"26_40","inoperable",1,1,"prison",1,0,0
26,"26_41","jealous_rage",0,1,"mental_inst",0,1,0
26,"26_42","jealous_rage",1,1,"prison",1,0,0
26,"26_43","jealous_rage",0,5,"free",0,0,1
26,"26_44","operable",1,6,"mental_inst",0,1,0
26,"26_45","operable",0,7,"mental_inst",0,1,0
26,"26_46","inoperable",1,1,"free",0,0,1
26,"26_47","operable",0,1,"prison",1,0,0
26,"26_48","operable",1,7,"free",0,0,1
26,"26_49","jealous_rage",0,5,"free",0,0,1
26,"26_50","operable",1,7,"prison",1,0,0
26,"26_51","inoperable",0,5,"free",0,0,1
26,"26_52","operable",1,5,"mental_inst",0,1,0
26,"26_53","jealous_rage",0,6,"mental_inst",0,1,0
26,"26_54","jealous_rage",1,2,"mental_inst",0,1,0
26,"26_55","jealous_rage",0,1,"mental_inst",0,1,0
26,"26_56","jealous_rage",1,1,"mental_inst",0,1,0
26,"26_57","inoperable",0,5,"mental_inst",0,1,0
26,"26_58","inoperable",1,6,"prison",1,0,0
26,"26_59","jealous_rage",0,3,"prison",1,0,0
26,"26_60","jealous_rage",1,6,"mental_inst",0,1,0
26,"26_61","inoperable",0,6,"free",0,0,1
26,"26_62","inoperable",1,7,"prison",1,0,0
26,"26_63","jealous_rage",0,5,"prison",1,0,0
26,"26_64","operable",1,1,"prison",1,0,0
26,"26_65","inoperable",0,5,"free",0,0,1
26,"26_66","jealous_rage",1,5,"free",0,0,1
26,"26_67","inoperable",0,7,"free",0,0,1
26,"26_68","inoperable",1,1,"free",0,0,1
26,"26_69","inoperable",0,1,"prison",1,0,0
26,"26_70","inoperable",1,6,"free",0,0,1
26,"26_71","operable",0,2,"prison",1,0,0
26,"26_72","inoperable",1,5,"mental_inst",0,1,0
26,"26_73","jealous_rage",0,5,"prison",1,0,0
26,"26_74","inoperable",1,7,"free",0,0,1
26,"26_75","operable",0,6,"prison",1,0,0
26,"26_76","jealous_rage",1,3,"mental_inst",0,1,0
26,"26_77","jealous_rage",0,2,"free",0,0,1
26,"26_78","inoperable",1,1,"free",0,0,1
26,"26_79","inoperable",0,3,"free",0,0,1
26,"26_80","jealous_rage",1,4,"free",0,0,1
27,"27_1","jealous_rage",0,5,"mental_inst",0,1,0
27,"27_2","operable",1,7,"free",0,0,1
27,"27_3","jealous_rage",0,3,"free",0,0,1
27,"27_4","jealous_rage",1,5,"prison",1,0,0
27,"27_5","operable",0,4,"free",0,0,1
27,"27_6","operable",1,4,"free",0,0,1
27,"27_7","jealous_rage",0,4,"prison",1,0,0
27,"27_8","jealous_rage",1,1,"mental_inst",0,1,0
27,"27_9","inoperable",0,7,"free",0,0,1
27,"27_10","inoperable",1,1,"mental_inst",0,1,0
27,"27_11","operable",0,5,"mental_inst",0,1,0
27,"27_12","operable",1,5,"prison",1,0,0
27,"27_13","inoperable",0,1,"free",0,0,1
27,"27_14","jealous_rage",1,2,"prison",1,0,0
27,"27_15","operable",0,7,"prison",1,0,0
27,"27_16","jealous_rage",1,3,"free",0,0,1
27,"27_17","jealous_rage",0,1,"prison",1,0,0
27,"27_18","operable",1,4,"prison",1,0,0
27,"27_19","operable",0,7,"prison",1,0,0
27,"27_20","jealous_rage",1,5,"mental_inst",0,1,0
27,"27_21","operable",0,7,"prison",1,0,0
27,"27_22","inoperable",1,6,"mental_inst",0,1,0
27,"27_23","operable",0,5,"free",0,0,1
27,"27_24","inoperable",1,2,"free",0,0,1
